year,route_id,route_name_current,company_name_current,metric,rank,sttn_id,sttn_nm,count,route_total,share_pct,stop_on_current_route
2025,42001003,206,강릉-동진버스,goff,5,4200127,구름다리,7073,154993,4.563432,True
2025,42001003,206,강릉-동진버스,ride,1,4200253,교보생명,44044,319394,13.789865,True
2025,42001003,206,강릉-동진버스,ride,2,4200252,신영극장,36695,319394,11.488945,True
2025,42001003,206,강릉-동진버스,ride,3,4200121,강릉시외.고속터미널,22574,319394,7.06776,True
2025,42001003,206,강릉-동진버스,ride,4,4200128,구름다리,20925,319394,6.551469,True
2025,42001003,206,강릉-동진버스,ride,5,4200251,한국은행,20477,319394,6.411204,True
2025,42001004,207,강릉-동진버스,goff,1,4200252,신영극장,14809,86854,17.050452,True
2025,42001004,207,강릉-동진버스,goff,2,4200253,교보생명,11564,86854,13.314298,True
2025,42001004,207,강릉-동진버스,goff,3,4200120,강릉시외.고속터미널,4992,86854,5.747576,True
2025,42001004,207,강릉-동진버스,goff,4,4200249,용강동서부시장,3839,86854,4.420061,True
2025,42001004,207,강릉-동진버스,goff,5,4200127,구름다리,3335,86854,3.839777,True
2025,42001004,207,강릉-동진버스,ride,1,4200253,교보생명,20606,169524,12.155211,True
2025,42001004,207,강릉-동진버스,ride,2,4200252,신영극장,18873,169524,11.132937,True
2025,42001004,207,강릉-동진버스,ride,3,4200121,강릉시외.고속터미널,12707,169524,7.495694,True
2025,42001004,207,강릉-동진버스,ride,4,4200251,한국은행,8507,169524,5.018169,True
2025,42001004,207,강릉-동진버스,ride,5,4200128,구름다리,7926,169524,4.675444,True
2025,42001005,300,강릉-동진버스,goff,1,4200253,교보생명,40612,240347,16.897236,True
2025,42001005,300,강릉-동진버스,goff,2,4200196,작은다리,18007,240347,7.492084,True
2025,42001005,300,강릉-동진버스,goff,3,4200198,원마트,12112,240347,5.039381,True
2025,42001005,300,강릉-동진버스,goff,4,4200212,연곡면사무소,11512,240347,4.789741,True
2025,42001005,300,강릉-동진버스,goff,5,4200418,강릉아산병원.강릉약국,11339,240347,4.717762,True
2025,42001005,300,강릉-동진버스,ride,1,4200253,교보생명,119961,481711,24.903106,True
2025,42001005,300,강릉-동진버스,ride,2,4200721,강릉역,56294,481711,11.68626,True
2025,42001005,300,강릉-동진버스,ride,3,4200251,한국은행,35333,481711,7.334896,True
2025,42001005,300,강릉-동진버스,ride,4,4201205,입암2.3주공,33952,481711,7.048209,True
2025,42001005,300,강릉-동진버스,ride,5,4200250,용강동서부시장,22530,481711,4.677078,True
2025,42001007,302,강릉-동진버스,goff,1,4200253,교보생명,5637,44756,12.594959,True
2025,42001007,302,강릉-동진버스,goff,2,4200120,강릉시외.고속터미널,3015,44756,6.736527,True
2025,42001007,302,강릉-동진버스,goff,3,4200446,강릉아산병원(주문진방면),2693,44756,6.01707,True
2025,42001007,302,강릉-동진버스,goff,4,4200196,작은다리,2398,44756,5.357941,True
2025,42001007,302,강릉-동진버스,goff,5,4200125,솔올공연장,1918,44756,4.285459,True
2025,42001007,302,강릉-동진버스,ride,1,4200253,교보생명,15904,97411,16.326698,True
2025,42001007,302,강릉-동진버스,ride,2,4200120,강릉시외.고속터미널,5751,97411,5.903851,True
2025,42001007,302,강릉-동진버스,ride,3,4200762,입암현대아파트,5652,97411,5.802219,True
2025,42001007,302,강릉-동진버스,ride,4,4200251,한국은행,5513,97411,5.659525,True
2025,42001007,302,강릉-동진버스,ride,5,4200765,성덕초등학교,5359,97411,5.501432,True
2025,42001012,315,강릉-동진버스,goff,1,4200229,즈므.과학단지,876,12572,6.967865,True
2025,42001012,315,강릉-동진버스,goff,2,4200446,강릉아산병원(주문진방면),832,12572,6.617881,True
2025,42001012,315,강릉-동진버스,goff,3,4200067,홍제동주민센터,720,12572,5.727012,True
2025,42001012,315,강릉-동진버스,goff,4,4200454,작은다리사거리,702,12572,5.583837,True
2025,42001012,315,강릉-동진버스,goff,5,4200121,강릉시외.고속터미널,591,12572,4.700923,True
2025,42001012,315,강릉-동진버스,ride,1,4200063,가톨릭관동대학교,2840,30826,9.213002,True
2025,42001012,315,강릉-동진버스,ride,2,4200357,내곡교,1817,30826,5.894375,True
2025,42001012,315,강릉-동진버스,ride,3,4200065,보건소,1694,30826,5.495361,True
2025,42001012,315,강릉-동진버스,ride,4,4200120,강릉시외.고속터미널,1643,30826,5.329916,True
2025,42001012,315,강릉-동진버스,ride,5,4200211,삼천리아파트,1199,30826,3.889574,True
2025,42002001,101,강릉-동진버스,goff,1,4201198,남대천.강릉교,5809,21180,27.426818,True
2025,42002001,101,강릉-동진버스,goff,2,4200252,신영극장,3651,21180,17.23796,True
2025,42002001,101,강릉-동진버스,goff,3,4201199,남대천.강릉교,1424,21180,6.723324,True
2025,42002001,101,강릉-동진버스,goff,4,4200094,강릉여고,1143,21180,5.396601,True
2025,42002001,101,강릉-동진버스,goff,5,4200249,용강동서부시장,952,21180,4.494806,True
2025,42002001,101,강릉-동진버스,ride,1,4201199,남대천.강릉교,8996,42459,21.187499,True
2025,42002001,101,강릉-동진버스,ride,2,4200121,강릉시외.고속터미널,4850,42459,11.422784,True
2025,42002001,101,강릉-동진버스,ride,3,4200252,신영극장,3779,42459,8.900351,True
2025,42002001,101,강릉-동진버스,ride,4,4200704,학산2리,1604,42459,3.777762,False
2025,42002001,101,강릉-동진버스,ride,5,4200702,옥봉마을,1487,42459,3.502202,False
2025,42002003,103,강릉-동진버스,goff,1,4201198,남대천.강릉교,4892,15586,31.387142,True
2025,42002003,103,강릉-동진버스,goff,2,4200252,신영극장,2117,15586,13.582702,True
2025,42002003,103,강릉-동진버스,goff,3,4201199,남대천.강릉교,1723,15586,11.054793,True
2025,42002003,103,강릉-동진버스,goff,4,4200094,강릉여고,950,15586,6.095214,True
2025,42002003,103,강릉-동진버스,goff,5,4200249,용강동서부시장,582,15586,3.73412,True
2025,42002003,103,강릉-동진버스,ride,1,4201199,남대천.강릉교,12958,42837,30.249551,True
2025,42002003,103,강릉-동진버스,ride,2,4200252,신영극장,3127,42837,7.299764,True
2025,42002003,103,강릉-동진버스,ride,3,4200675,박월동마을회관,1828,42837,4.267339,True
2025,42002003,103,강릉-동진버스,ride,4,4200245,이명사거리,1697,42837,3.961529,True
2025,42002003,103,강릉-동진버스,ride,5,4201197,강릉중입구,1614,42837,3.767771,True
2025,42002004,104,강릉-동진버스,goff,1,4200252,신영극장,3240,7077,45.782111,True
2025,42002004,104,강릉-동진버스,goff,2,4200253,교보생명,583,7077,8.237954,True
2025,42002004,104,강릉-동진버스,goff,3,4200853,강릉대도호부관아,293,7077,4.140172,True
2025,42002004,104,강릉-동진버스,goff,4,4200107,KT,247,7077,3.490179,True
2025,42002004,104,강릉-동진버스,goff,5,4201044,안목커피거리,240,7077,3.391267,True
2025,42002004,104,강릉-동진버스,ride,1,4200359,하나로마트내곡점,3233,14045,23.018868,True
2025,42002004,104,강릉-동진버스,ride,2,4200252,신영극장,1549,14045,11.028836,True
2025,42002004,104,강릉-동진버스,ride,3,4200821,구정마을회관,1262,14045,8.985404,True
2025,42002004,104,강릉-동진버스,ride,4,4200357,내곡교,732,14045,5.211819,True
2025,42002004,104,강릉-동진버스,ride,5,4200065,보건소,716,14045,5.0979,True
2025,42002005,104-1,강릉-동진버스,goff,1,4200253,교보생명,4598,19046,24.141552,True
2025,42002005,104-1,강릉-동진버스,goff,2,4200252,신영극장,3732,19046,19.594666,True
2025,42002005,104-1,강릉-동진버스,goff,3,4200361,보건소,861,19046,4.520634,True
2025,42002005,104-1,강릉-동진버스,goff,4,4200251,한국은행,661,19046,3.470545,True
2025,42002005,104-1,강릉-동진버스,goff,5,4200360,하나로마트내곡점,648,19046,3.402289,True
2025,42002005,104-1,강릉-동진버스,ride,1,4200253,교보생명,7283,41674,17.476124,True
2025,42002005,104-1,강릉-동진버스,ride,2,4200252,신영극장,3587,41674,8.607285,True
2025,42002005,104-1,강릉-동진버스,ride,3,4200106,KT,2249,41674,5.39665,True
2025,42002005,104-1,강릉-동진버스,ride,4,4200251,한국은행,2243,41674,5.382253,True
2025,42002005,104-1,강릉-동진버스,ride,5,4201043,안목,2007,41674,4.815952,True
2025,42002006,104-2,강릉-동진버스,goff,1,4200252,신영극장,4484,17293,25.929567,True
2025,42002006,104-2,강릉-동진버스,goff,2,4200253,교보생명,2322,17293,13.427398,True
2025,42002006,104-2,강릉-동진버스,goff,3,4201044,안목커피거리,876,17293,5.065633,True
2025,42002006,104-2,강릉-동진버스,goff,4,4200853,강릉대도호부관아,820,17293,4.741803,True
2025,42002006,104-2,강릉-동진버스,goff,5,4200842,서희아파트,509,17293,2.943387,True
2025,42002006,104-2,강릉-동진버스,ride,1,4200253,교보생명,8634,44954,19.2063,True
2025,42002006,104-2,강릉-동진버스,ride,2,4200252,신영극장,5435,44954,12.090137,True
2025,42002006,104-2,강릉-동진버스,ride,3,4200251,한국은행,2664,44954,5.926058,True
2025,42002006,104-2,강릉-동진버스,ride,4,4200065,보건소,2029,44954,4.513503,True
2025,42002006,104-2,강릉-동진버스,ride,5,4200359,하나로마트내곡점,2011,44954,4.473462,True
2025,42002010,110,강릉-동진버스,goff,1,4201198,남대천.강릉교,4309,11948,36.064613,True
2025,42002010,110,강릉-동진버스,goff,2,4202032,옥계현내시장,2948,11948,24.673586,True
2025,42002010,110,강릉-동진버스,goff,3,4200721,강릉역,1175,11948,9.834282,True
2025,42002010,110,강릉-동진버스,goff,4,4200094,강릉여고,641,11948,5.364915,True
2025,42002010,110,강릉-동진버스,goff,5,4202052,옥계면사무소,472,11948,3.950452,True
2025,42002010,110,강릉-동진버스,ride,1,4202022,옥계현내시장,11166,33090,33.744334,True
2025,42002010,110,강릉-동진버스,ride,2,4201199,남대천.강릉교,10046,33090,30.359625,True
2025,42002010,110,강릉-동진버스,ride,3,4200293,강릉역건너편,2148,33090,6.491387,True
2025,42002010,110,강릉-동진버스,ride,4,4201197,강릉중입구,1595,33090,4.820187,True
2025,42002010,110,강릉-동진버스,ride,5,4201095,낙풍리입구,1563,33090,4.723481,True
2025,42002013,112,강릉-동진버스,goff,1,4201198,남대천.강릉교,12122,39372,30.788378,True
2025,42002013,112,강릉-동진버스,goff,2,4201128,정동진역,3465,39372,8.800671,True
2025,42002013,112,강릉-동진버스,goff,3,4200094,강릉여고,3040,39372,7.721223,True
2025,42002013,112,강릉-동진버스,goff,4,4201121,모래시계공원,2028,39372,5.150869,True
2025,42002013,112,강릉-동진버스,goff,5,4201140,안인,1726,39372,4.383826,True
2025,42002013,112,강릉-동진버스,ride,1,4201199,남대천.강릉교,21158,74812,28.281559,True
2025,42002013,112,강릉-동진버스,ride,2,4201121,모래시계공원,8440,74812,11.281613,True
2025,42002013,112,강릉-동진버스,ride,3,4201127,정동진역,5873,74812,7.850345,True
2025,42002013,112,강릉-동진버스,ride,4,4200293,강릉역건너편,4839,74812,6.468214,True
2025,42002013,112,강릉-동진버스,ride,5,4201139,안인,2786,74812,3.724001,True
2025,42002014,113,강릉-동진버스,goff,1,4200253,교보생명,9122,39319,23.19998,True
2025,42002014,113,강릉-동진버스,goff,2,4201198,남대천.강릉교,5321,39319,13.532898,True
2025,42002014,113,강릉-동진버스,goff,3,4201128,정동진역,4849,39319,12.33246,True
2025,42002014,113,강릉-동진버스,goff,4,4200721,강릉역,3390,39319,8.621786,True
2025,42002014,113,강릉-동진버스,goff,5,4201126,정동교,2255,39319,5.735141,True
2025,42002014,113,강릉-동진버스,ride,1,4201199,남대천.강릉교,17586,75564,23.272987,True
2025,42002014,113,강릉-동진버스,ride,2,4201127,정동진역,6778,75564,8.96988,True
2025,42002014,113,강릉-동진버스,ride,3,4201125,정동교,4687,75564,6.202689,True
2025,42002014,113,강릉-동진버스,ride,4,4200293,강릉역건너편,4654,75564,6.159018,True
2025,42002014,113,강릉-동진버스,ride,5,4200252,신영극장,4353,75564,5.76068,True
2025,42002026,205,강릉-동진버스,goff,1,4200252,신영극장,683,1393,49.030869,True
2025,42002026,205,강릉-동진버스,goff,2,4200249,용강동서부시장,108,1393,7.753051,True
2025,42002026,205,강릉-동진버스,goff,3,4201048,입암4주공아파트,105,1393,7.537688,True
2025,42002026,205,강릉-동진버스,goff,4,4201046,성덕동주민센터,70,1393,5.025126,True
2025,42002026,205,강릉-동진버스,goff,5,4200763,입암현대아파트,54,1393,3.876525,True
2025,42002026,205,강릉-동진버스,ride,1,4200356,강원대학교,969,4954,19.559952,True
2025,42002026,205,강릉-동진버스,ride,2,4200245,이명사거리,735,4954,14.836496,True
2025,42002026,205,강릉-동진버스,ride,3,4200252,신영극장,728,4954,14.695196,True
2025,42002026,205,강릉-동진버스,ride,4,4201199,남대천.강릉교,588,4954,11.869197,True
2025,42002026,205,강릉-동진버스,ride,5,4201209,공단,475,4954,9.588212,True
2025,42002030,211,강릉-동진버스,goff,1,4200252,신영극장,4158,15003,27.714457,True
2025,42002030,211,강릉-동진버스,goff,2,4200253,교보생명,2637,15003,17.576485,True
2025,42002030,211,강릉-동진버스,goff,3,4201044,안목커피거리,868,15003,5.78551,True
2025,42002030,211,강릉-동진버스,goff,4,4200855,성내동광장,612,15003,4.079184,True
2025,42002030,211,강릉-동진버스,goff,5,4200107,KT,490,15003,3.266013,True
2025,42002030,211,강릉-동진버스,ride,1,4200252,신영극장,4866,36366,13.38063,True
2025,42002030,211,강릉-동진버스,ride,2,4200253,교보생명,4562,36366,12.544685,True
2025,42002030,211,강릉-동진버스,ride,3,4200783,남산초교,3982,36366,10.949788,True
2025,42002030,211,강릉-동진버스,ride,4,4200773,노암대림아파트,2607,36366,7.168784,True
2025,42002030,211,강릉-동진버스,ride,5,4200785,남산현대아파트,2304,36366,6.335588,True
2025,42002035,222,강릉-동진버스,goff,1,4200252,신영극장,16642,74961,22.200878,True
2025,42002035,222,강릉-동진버스,goff,2,4200253,교보생명,15199,74961,20.275877,True
2025,42002035,222,강릉-동진버스,goff,3,4200063,가톨릭관동대학교,4475,74961,5.969771,True
2025,42002035,222,강릉-동진버스,goff,4,4200361,보건소,3736,74961,4.983925,True
2025,42002035,222,강릉-동진버스,goff,5,4201044,안목커피거리,3355,74961,4.475661,True
2025,42002035,222,강릉-동진버스,ride,1,4200063,가톨릭관동대학교,23935,154774,15.464484,True
2025,42002035,222,강릉-동진버스,ride,2,4200252,신영극장,22253,154774,14.377738,True
2025,42002035,222,강릉-동진버스,ride,3,4200253,교보생명,18335,154774,11.846305,True
2025,42002035,222,강릉-동진버스,ride,4,4200251,한국은행,9704,154774,6.269787,True
2025,42002035,222,강릉-동진버스,ride,5,4200106,KT,6699,154774,4.328246,True
2025,42002036,223,강릉-동진버스,goff,1,4200253,교보생명,33164,119746,27.695288,True
2025,42002036,223,강릉-동진버스,goff,2,4200063,가톨릭관동대학교,22457,119746,18.753862,True
2025,42002036,223,강릉-동진버스,goff,3,4200721,강릉역,10712,119746,8.945602,True
2025,42002036,223,강릉-동진버스,goff,4,4200361,보건소,10008,119746,8.35769,True
2025,42002036,223,강릉-동진버스,goff,5,4200360,하나로마트내곡점,8275,119746,6.91046,True
2025,42002036,223,강릉-동진버스,ride,1,4200253,교보생명,63852,257034,24.84185,True
2025,42002036,223,강릉-동진버스,ride,2,4200251,한국은행,32310,257034,12.570321,True
2025,42002036,223,강릉-동진버스,ride,3,4200721,강릉역,24421,257034,9.501078,True
2025,42002036,223,강릉-동진버스,ride,4,4201043,안목,22207,257034,8.639713,True
2025,42002036,223,강릉-동진버스,ride,5,4200106,KT,16547,257034,6.43767,True
2025,42002037,224,강릉-동진버스,goff,1,4200054,삼익아파트,244,984,24.796748,True
2025,42002037,224,강릉-동진버스,goff,2,4200051,송정래미안,84,984,8.536585,True
2025,42002037,224,강릉-동진버스,goff,3,4200063,가톨릭관동대학교,67,984,6.808943,True
2025,42002037,224,강릉-동진버스,goff,4,4200102,강릉고입구,62,984,6.300813,True
2025,42002037,224,강릉-동진버스,goff,5,4200103,경포고교,43,984,4.369919,True
2025,42002037,224,강릉-동진버스,ride,1,4200288,경포고교,1194,8095,14.749846,True
2025,42002037,224,강릉-동진버스,ride,2,4201233,초당분수공원,1012,8095,12.501544,True
2025,42002037,224,강릉-동진버스,ride,3,4200751,금호어울림정문,992,8095,12.254478,True
2025,42002037,224,강릉-동진버스,ride,4,4200101,강릉고입구,607,8095,7.498456,True
2025,42002037,224,강릉-동진버스,ride,5,4200764,대목아파트,567,8095,7.004324,True
2025,42002038,227,강릉-동진버스,goff,1,4200252,신영극장,31880,172126,18.521316,True
2025,42002038,227,강릉-동진버스,goff,2,4200253,교보생명,24716,172126,14.359248,True
2025,42002038,227,강릉-동진버스,goff,3,4200120,강릉시외.고속터미널,11457,172126,6.65617,True
2025,42002038,227,강릉-동진버스,goff,4,4201198,남대천.강릉교,7901,172126,4.590242,True
2025,42002038,227,강릉-동진버스,goff,5,4200127,구름다리,7780,172126,4.519945,True
2025,42002038,227,강릉-동진버스,ride,1,4200253,교보생명,51271,391603,13.092596,True
2025,42002038,227,강릉-동진버스,ride,2,4201199,남대천.강릉교,40417,391603,10.320912,True
2025,42002038,227,강릉-동진버스,ride,3,4200252,신영극장,38182,391603,9.750181,True
2025,42002038,227,강릉-동진버스,ride,4,4200128,구름다리,22167,391603,5.66058,True
2025,42002038,227,강릉-동진버스,ride,5,4200251,한국은행,21336,391603,5.448375,True
2025,42002040,228,강릉-동진버스,goff,1,4200252,신영극장,19874,93697,21.210925,True
2025,42002040,228,강릉-동진버스,goff,2,4200253,교보생명,18678,93697,19.93447,True
2025,42002040,228,강릉-동진버스,goff,3,4201198,남대천.강릉교,5824,93697,6.215781,True
2025,42002040,228,강릉-동진버스,goff,4,4200120,강릉시외.고속터미널,5390,93697,5.752585,True
2025,42002040,228,강릉-동진버스,goff,5,4200249,용강동서부시장,4730,93697,5.048187,True
2025,42002040,228,강릉-동진버스,ride,1,4200543,미디어촌5단지,24059,197176,12.201789,True
2025,42002040,228,강릉-동진버스,ride,2,4200252,신영극장,18252,197176,9.256705,True
2025,42002040,228,강릉-동진버스,ride,3,4200253,교보생명,17562,197176,8.906764,True
2025,42002040,228,강릉-동진버스,ride,4,4201199,남대천.강릉교,16856,197176,8.548708,True
2025,42002040,228,강릉-동진버스,ride,5,4200754,입암6주공아파트,15771,197176,7.998438,True
2025,42002042,230,강릉-동진버스,goff,1,4200252,신영극장,5835,22350,26.107383,True
2025,42002042,230,강릉-동진버스,goff,2,4200613,강문해변,2160,22350,9.66443,True
2025,42002042,230,강릉-동진버스,goff,3,4200617,초당순두부마을,1586,22350,7.096197,True
2025,42002042,230,강릉-동진버스,goff,4,4200249,용강동서부시장,1537,22350,6.876957,True
2025,42002042,230,강릉-동진버스,goff,5,4200120,강릉시외.고속터미널,983,22350,4.39821,True
2025,42002042,230,강릉-동진버스,ride,1,4200252,신영극장,6033,44912,13.432936,True
2025,42002042,230,강릉-동진버스,ride,2,4200121,강릉시외.고속터미널,4458,44912,9.926078,True
2025,42002042,230,강릉-동진버스,ride,3,4200128,구름다리,3239,44912,7.211881,True
2025,42002042,230,강릉-동진버스,ride,4,4200130,현대2차아파트,2641,44912,5.880388,True
2025,42002042,230,강릉-동진버스,ride,5,4200124,우편집중국,2553,44912,5.68445,True
2025,42002043,230-1,강릉-동진버스,goff,1,4200252,신영극장,10868,55076,19.732733,True
2025,42002043,230-1,강릉-동진버스,goff,2,4200253,교보생명,5639,55076,10.238579,True
2025,42002043,230-1,강릉-동진버스,goff,3,4200613,강문해변,4034,55076,7.324424,True
2025,42002043,230-1,강릉-동진버스,goff,4,4200120,강릉시외.고속터미널,3545,55076,6.43656,True
2025,42002043,230-1,강릉-동진버스,goff,5,4200249,용강동서부시장,3076,55076,5.58501,True
2025,42002043,230-1,강릉-동진버스,ride,1,4200253,교보생명,12042,108768,11.071271,True
2025,42002043,230-1,강릉-동진버스,ride,2,4200252,신영극장,11432,108768,10.510444,True
2025,42002043,230-1,강릉-동진버스,ride,3,4200121,강릉시외.고속터미널,9153,108768,8.415159,True
2025,42002043,230-1,강릉-동진버스,ride,4,4200613,강문해변,6233,108768,5.730546,True
2025,42002043,230-1,강릉-동진버스,ride,5,4200128,구름다리,5704,108768,5.244189,True
2025,42002061,504 (운행 폐지),강릉-동진버스,goff,1,4200253,교보생명,12,43,27.906977,True
2025,42002061,504 (운행 폐지),강릉-동진버스,goff,2,4200252,신영극장,6,43,13.953488,True
2025,42002061,504 (운행 폐지),강릉-동진버스,goff,3,4201044,안목커피거리,4,43,9.302326,True
2025,42002061,504 (운행 폐지),강릉-동진버스,goff,4,4200251,한국은행,3,43,6.976744,True
2025,42002061,504 (운행 폐지),강릉-동진버스,goff,4,4200269,이마트,3,43,6.976744,True
2025,42002061,504 (운행 폐지),강릉-동진버스,ride,1,4200252,신영극장,17,89,19.101124,True
2025,42002061,504 (운행 폐지),강릉-동진버스,ride,2,4200264,구)동해상사,9,89,10.11236,True
2025,42002061,504 (운행 폐지),강릉-동진버스,ride,3,4200274,송정노인회관,7,89,7.865169,True
2025,42002061,504 (운행 폐지),강릉-동진버스,ride,4,4200094,강릉여고,5,89,5.617978,True
2025,42002061,504 (운행 폐지),강릉-동진버스,ride,4,4200253,교보생명,5,89,5.617978,True
2025,42002072,202-1,강릉-동진버스,goff,1,4200252,신영극장,30151,156357,19.283435,True
2025,42002072,202-1,강릉-동진버스,goff,2,4201242,경포해변,22069,156357,14.114494,True
2025,42002072,202-1,강릉-동진버스,goff,3,4201261,강문해변입구,19348,156357,12.374246,True
2025,42002072,202-1,강릉-동진버스,goff,4,4200721,강릉역,17127,156357,10.953779,True
2025,42002072,202-1,강릉-동진버스,goff,5,4201267,경포호,10380,156357,6.638654,True
2025,42002072,202-1,강릉-동진버스,ride,1,4200252,신영극장,50506,235290,21.465426,True
2025,42002072,202-1,강릉-동진버스,ride,2,4200721,강릉역,30059,235290,12.775299,True
2025,42002072,202-1,강릉-동진버스,ride,3,4200121,강릉시외.고속터미널,22857,235290,9.714395,True
2025,42002072,202-1,강릉-동진버스,ride,4,4201242,경포해변,21238,235290,9.026308,True
2025,42002072,202-1,강릉-동진버스,ride,5,4200543,미디어촌5단지,13581,235290,5.772026,True
2025,42002078,211-1,강릉-동진버스,goff,1,4200252,신영극장,5166,17085,30.23705,True
2025,42002078,211-1,강릉-동진버스,goff,2,4200253,교보생명,2801,17085,16.394498,True
2025,42002078,211-1,강릉-동진버스,goff,3,4201044,안목커피거리,816,17085,4.776119,True
2025,42002078,211-1,강릉-동진버스,goff,4,4200107,KT,601,17085,3.517706,True
2025,42002078,211-1,강릉-동진버스,goff,5,4200855,성내동광장,588,17085,3.441615,True
2025,42002078,211-1,강릉-동진버스,ride,1,4200252,신영극장,4554,37145,12.260062,True
2025,42002078,211-1,강릉-동진버스,ride,2,4200253,교보생명,4084,37145,10.99475,True
2025,42002078,211-1,강릉-동진버스,ride,3,4200783,남산초교,3402,37145,9.158702,True
2025,42002078,211-1,강릉-동진버스,ride,4,4200773,노암대림아파트,2884,37145,7.764167,True
2025,42002078,211-1,강릉-동진버스,ride,5,4200785,남산현대아파트,2515,37145,6.770763,True
2025,42002080,,,goff,1,4200257,옥천119안전센터,154,364,42.307692,False
2025,42002080,,,goff,2,4200088,문성고등학교,87,364,23.901099,False
2025,42002080,,,goff,3,4200765,성덕초등학교,39,364,10.714286,False
2025,42002080,,,goff,4,4200087,강원대학교후문,35,364,9.615385,False
2025,42002080,,,goff,5,4200128,구름다리,14,364,3.846154,False
2025,42002080,,,ride,1,4200762,입암현대아파트,459,2538,18.085106,False
2025,42002080,,,ride,2,4201053,금호어울림,409,2538,16.115051,False
2025,42002080,,,ride,3,4200130,현대2차아파트,361,2538,14.223798,False
2025,42002080,,,ride,4,4201202,강릉여고정문,238,2538,9.377463,False
2025,42002080,,,ride,5,4201047,입암4주공아파트,217,2538,8.550039,False
2025,42002083,,,goff,1,4200547,e-편한세상아파트,39,133,29.323308,False
2025,42002083,,,goff,2,4200363,율곡중정문,22,133,16.541353,False
2025,42002083,,,goff,3,4200109,동인병원입구,19,133,14.285714,False
2025,42002083,,,goff,3,4200111,하슬라중,19,133,14.285714,False
2025,42002083,,,goff,5,4200105,동명중학교,11,133,8.270677,False
2025,42002083,,,ride,1,4200543,미디어촌5단지,622,2519,24.692338,False
2025,42002083,,,ride,2,4200567,한내들아파트,368,2519,14.608972,False
2025,42002083,,,ride,3,4200131,하이빌현대아파트,294,2519,11.671298,False
2025,42002083,,,ride,4,4200566,주공2차아파트,235,2519,9.329099,False
2025,42002083,,,ride,5,4200129,주공3차아파트,155,2519,6.153235,False
2025,42002084,224-1,강릉-동진버스,goff,1,4200751,금호어울림정문,232,929,24.973089,True
2025,42002084,224-1,강릉-동진버스,goff,2,4200105,동명중학교,106,929,11.410118,True
2025,42002084,224-1,강릉-동진버스,goff,3,4200848,내곡현대아파트,102,929,10.979548,True
2025,42002084,224-1,강릉-동진버스,goff,4,4200062,회산주공2단지,95,929,10.22605,True
2025,42002084,224-1,강릉-동진버스,goff,5,4201048,입암4주공아파트,44,929,4.736276,True
2025,42002084,224-1,강릉-동진버스,ride,1,4201043,안목,986,4169,23.650756,True
2025,42002084,224-1,강릉-동진버스,ride,2,4200843,서희아파트,583,4169,13.984169,True
2025,42002084,224-1,강릉-동진버스,ride,3,4200062,회산주공2단지,438,4169,10.506117,True
2025,42002084,224-1,강릉-동진버스,ride,4,4200846,회산주공1단지,358,4169,8.587191,True
2025,42002084,224-1,강릉-동진버스,ride,5,4200771,은마아파트,322,4169,7.723675,True
2025,42002085,220,강릉-동진버스,goff,1,4200252,신영극장,36434,156092,23.341363,True
2025,42002085,220,강릉-동진버스,goff,2,4200253,교보생명,24747,156092,15.854112,True
2025,42002085,220,강릉-동진버스,goff,3,4200853,강릉대도호부관아,8371,156092,5.362863,True
2025,42002085,220,강릉-동진버스,goff,4,4201044,안목커피거리,6750,156092,4.324373,True
2025,42002085,220,강릉-동진버스,goff,5,4200107,KT,4849,156092,3.106501,True
2025,42002085,220,강릉-동진버스,ride,1,4200252,신영극장,49287,362668,13.590115,True
2025,42002085,220,강릉-동진버스,ride,2,4200253,교보생명,47362,362668,13.059327,True
2025,42002085,220,강릉-동진버스,ride,3,4200843,서희아파트,23897,362668,6.589222,True
2025,42002085,220,강릉-동진버스,ride,4,4200251,한국은행,20913,362668,5.766431,True
2025,42002085,220,강릉-동진버스,ride,5,4200062,회산주공2단지,20700,362668,5.7077,True
2025,42002086,225,강릉-동진버스,goff,1,4200253,교보생명,895,5880,15.221088,True
2025,42002086,225,강릉-동진버스,goff,2,4200120,강릉시외.고속터미널,795,5880,13.520408,True
2025,42002086,225,강릉-동진버스,goff,3,4200543,미디어촌5단지,712,5880,12.108844,True
2025,42002086,225,강릉-동진버스,goff,4,4200565,우미린아파트,478,5880,8.129252,True
2025,42002086,225,강릉-동진버스,goff,5,4200067,홍제동주민센터,353,5880,6.003401,True
2025,42002086,225,강릉-동진버스,ride,1,4200253,교보생명,3115,10860,28.683241,True
2025,42002086,225,강릉-동진버스,ride,2,4200251,한국은행,1061,10860,9.769797,True
2025,42002086,225,강릉-동진버스,ride,3,4200721,강릉역,595,10860,5.478821,True
2025,42002086,225,강릉-동진버스,ride,4,4200543,미디어촌5단지,514,10860,4.732965,True
2025,42002086,225,강릉-동진버스,ride,5,4200250,용강동서부시장,501,10860,4.61326,True
2025,42002087,225-1,강릉-동진버스,goff,1,4200252,신영극장,1393,4981,27.966272,True
2025,42002087,225-1,강릉-동진버스,goff,2,4201044,안목커피거리,764,4981,15.338285,True
2025,42002087,225-1,강릉-동진버스,goff,3,4200293,강릉역건너편,626,4981,12.567757,True
2025,42002087,225-1,강릉-동진버스,goff,4,4200249,용강동서부시장,407,4981,8.17105,True
