LINK_ID,F_NODE,T_NODE,ROAD_NAME,LANES,ROAD_RANK,n_dsi_pt,dsi_static,dsi_static_n,v_link,v_norm,p_dummy_raw,p_dummy,p_resid,dsi_dynamic,dsi_t_a020,dsi_t_a035,dsi_t_a050,dsi_t,d_near,data_source,length_m
2520231301,2520092502,2520092409,창해로,1,107,11,1.2258,0.15190284120395486,4292.092826488856,0.1514439726219625,0.052572727272727236,0.18575006849449538,0.4373496610540127,0.3235591970580567,0.28922792588723634,0.26347947250912107,0.23773101913100578,0.26347947250912107,203.59381135511325,보간,89.99824583094963
2520187006,2520523300,2520058104,강릉대로210번길,1,107,34,1.589994117647059,0.9152403307913338,6938.321288075479,0.4115738925323406,0.05173529411764702,0.18264621364839725,0.3420074349442379,0.3696948850643028,0.478803974209709,0.5606357910687636,0.6424676079278183,0.5606357910687636,229.23894120748352,보간,133.3634821214242
2520047101,2520085104,2520085103,경강로2539번길,1,107,6,1.1731333333333334,0.04151544291755845,2892.8692203939295,0.013897298223354846,0.17254999999999998,0.630432771964138,0.9903783074568118,0.6017388657818958,0.4896941812090284,0.40566066777937776,0.32162715434972716,0.40566066777937776,200.6564922550079,보간,12.517742604232629
2520048605,2520536300,2520079702,가작로274번길,1,107,17,1.3631529411764707,0.439789559370823,6813.151290515915,0.3992694139459267,0.20195294117647056,0.73941157332457,0.966542750929368,0.7407679628099584,0.6805722821221313,0.635425521606261,0.5902787610903907,0.635425521606261,70.75050150882903,보간,96.10020267189493
2520054000,2520090202,2520089404,경포로,2,107,24,1.1843333333333332,0.0649902314139058,6864.2382043083835,0.40429136688242223,0.025245833333333318,0.08446591026878845,0.14760551060572927,0.2497664814038531,0.21281123140586367,0.18509479390737155,0.15737835640887946,0.18509479390737155,961.2554976071086,보간,201.3098890884595
2520656501,2520086707,2520086706,해안로,1,107,7,1.2457571428571428,0.19373227937920676,2937.835634174747,0.018317592912668136,0.036699999999999955,0.12691953238856649,0.3413514104526569,0.21278395107174133,0.20897361673323445,0.20611586597935422,0.20325811522547405,0.20611586597935422,139.69679615596263,보간,12.622579308123743
2520225800,2520012301,2520721400,임영로,1,107,24,1.3441,0.39985529469662656,8362.859535128402,0.5516090503028696,0.1289958333333333,0.46900399349267907,0.7559588891318609,0.6746276532779223,0.6196731815616632,0.5784573277744688,0.5372414739872744,0.5784573277744688,50.77424106432756,보간,102.63048129055272
2520081301,2520091703,2520560900,해안로,2,107,24,1.1664208333333332,0.027446289544189158,4724.267081551759,0.1939276266181237,0.015487499999999987,0.048297709830621725,0.1419199650120271,0.16261901433125356,0.1355844693738407,0.11530856065578102,0.09503265193772135,0.11530856065578102,491.4533799347859,보간,213.10988169954862
2520074811,2520214516,2520214519,선수촌로,1,107,10,1.19479,0.08690702055469247,11076.036561604562,0.8183201573917682,0.12325000000000001,0.4477076875984726,0.6763612508200306,0.7328608956355822,0.6036701206194043,0.5067770393572708,0.40988395809513734,0.5067770393572708,214.22922403149042,보간,11.995590960482708
2520220400,2520094404,2520094702,경포로463번길,1,107,26,1.3041384615384612,0.31609737832401197,3251.725331384344,0.04917362177831957,0.01518846153846151,0.047189356319197844,0.17100371747211895,0.1225153393859868,0.16123174717359184,0.19026905301429559,0.21930635885499938,0.19026905301429559,132.57421582632276,보간,160.70936654720163
2520084900,2520049103,2520048803,강변로114번길,1,107,13,1.3935230769230769,0.5034442480544788,4719.517282667631,0.19346071122466682,0.08541538461538457,0.3074778034585869,0.655587141919965,0.4716608225032363,0.4780175076134848,0.4827850214461712,0.48755253527885756,0.4827850214461712,361.08755840205555,보간,22.386909941979923
2520261400,2520067304,2520667200,솔올로5번길,1,107,24,1.2192083333333334,0.1380869500576672,8615.767345419603,0.5764704292014676,0.2655125,0.9749881605106532,0.9523288869451126,0.8027372207631419,0.669807166622047,0.5701096260162258,0.4704120854104046,0.5701096260162258,219.3404756762778,보간,168.94376784659255
2520546704,2520836800,2520836600,사임당로,3,107,42,1.2029,0.1039052825819586,4359.967322024415,0.15811618076420125,0.0698238095238095,0.24968932731250842,0.5582768423354472,0.3990128990300913,0.3399913757404648,0.29572523327324485,0.25145909080602497,0.29572523327324485,491.0568301068913,보간,323.01919137278276
2520151100,2520085102,2520083604,-,1,107,8,1.1678625,0.030467969908674626,2997.913567939796,0.024223382350558497,0.05471249999999999,0.19368090322297946,0.48195932648152195,0.29978042071739847,0.2459179305556537,0.20552106293434513,0.16512419531303654,0.20552106293434513,253.8686820740087,보간,231.80060108507848
2520253401,2520064104,2520064103,솔올로,2,107,7,1.2488714285714286,0.20025970781314043,8438.156574553415,0.5590109103914628,0.005642857142857129,0.011809612536072506,0.014213863984255412,0.23104308845432395,0.22488641232608725,0.22026890522990972,0.2156513981337322,0.22026890522990972,176.97609530448594,보간,13.00406958468471
2520110100,2520077402,2520077303,가작로,2,107,19,1.3917894736842107,0.49981067936082113,4651.8967010502665,0.18681346336388632,0.18347368421052632,0.6709202185960309,0.9844740870325825,0.6670051588124415,0.6335662629221175,0.6084870910043744,0.5834079190866313,0.6084870910043744,66.502771601715,보간,93.09487384123408
2520025502,2520548800,2520011801,강릉대로,3,107,25,1.2113039999999997,0.12151975780725294,10018.34927425429,0.7143472339111986,0.16029999999999997,0.5850294802099919,0.8047233763393833,0.7687536716529657,0.6393068888838233,0.5422218018069663,0.4451367147301093,0.5422218018069663,42.558690169969466,보간,108.89659028118686
2520219501,2520452800,2520056902,금성로42번길,1,107,19,1.4864052631578946,0.6981218977813284,7525.820461605742,0.46932631836265204,0.02437368421052629,0.08123338446667172,0.1139295867045703,0.25537748590448683,0.3439263682798552,0.41033803006138136,0.4767496918429076,0.41033803006138136,296.2086102788417,보간,72.42872262153554
2520656102,2520091312,2520091311,-,2,107,5,1.1575000000000002,0.008748550641406942,4588.709070384097,0.1806019840667957,4e-05,0.0,0.06144762737808878,0.10887106134019414,0.0888465592004367,0.07382818259561862,0.058809805990800545,0.07382818259561862,626.6040395789366,보간,11.603712741765834
2520172100,2520063401,2520063902,정원로,1,107,7,1.2820714285714288,0.2698456879987425,7384.517064286836,0.4554358920592509,0.10859999999999999,0.3934090570516774,0.688607041329543,0.5958049239199668,0.5306130767357219,0.48171919134753827,0.43282530595935464,0.48171919134753827,36.07232177807284,실측,28.14570268877188
2520024002,2520010908,2520010904,강릉대로,4,107,29,1.2860931034482757,0.2782749707786582,8858.108917673653,0.6002931242924288,0.09302068965517239,0.33566603885456764,0.5705226328449595,0.5823712884410522,0.5215520249085734,0.4759375772592143,0.4303231296098552,0.4759375772592143,138.5230533343914,보간,171.40975401610996
2520145905,2520053108,2520053107,칠성로,1,107,8,1.4080750000000002,0.5339445441657195,6592.921656647246,0.3776203697111746,0.004062499999999963,0.0059521907864486115,0.03192652525694292,0.1695126753497271,0.2423990491129256,0.2970638294353244,0.3517286097577233,0.2970638294353244,184.27908667678975,보간,20.764247188003836
2520231807,2520072001,2520072004,원대로128번길,2,107,9,1.1995777777777776,0.09694202686726772,9126.414920531059,0.6266681784678053,0.0817222222222222,0.2937894989988161,0.49792258910999343,0.5491633336744025,0.4587190723129756,0.3908858762919053,0.3230526802708351,0.3908858762919053,186.4333831653823,보간,10.85994184828739
2520219200,2520058003,2520591900,금성로22번길,1,107,19,1.4588157894736842,0.6402953746150438,7679.653420221357,0.48444842735102833,0.03213684210526312,0.11000668428938512,0.1688169691668489,0.2944382895241523,0.3636097065423306,0.4154882693059643,0.46736683206959806,0.4154882693059643,456.12043652698316,보간,87.41053110540606
2520059900,2520081303,2520599200,강릉대로,2,107,24,1.2535,0.20996102346724327,8269.85458519561,0.5424664647217364,0.1733375,0.6333515550054761,0.892849333041767,0.7533969514503948,0.6447097658537645,0.5631943766562918,0.481678987458819,0.5631943766562918,46.12402738711398,보간,130.50924948751265
2520067003,2520569600,2520082502,수리골길,2,107,13,1.1974538461538462,0.09249034421972356,5566.42489481156,0.27671354162707246,0.18458461538461537,0.6750377640830465,0.9750710693199213,0.6971247732981675,0.5761978874824787,0.4855027231207121,0.3948075587589455,0.4855027231207121,106.57122477153062,보간,85.69309478005681
2520233700,2520072402,2520072203,교동광장로100번길,1,107,10,1.38881,0.49356581198874283,7290.394036374266,0.44618339702035353,0.14518999999999999,0.5290259097279391,0.8408047233763394,0.683745435486657,0.6457095107870743,0.6171825672623871,0.5886556237376999,0.6171825672623871,171.68887026737133,보간,44.418966172299335
2520072400,2520079004,2520334000,하평길,1,107,13,1.3504692307692308,0.4132049683744944,8733.21396152138,0.5880156828648577,0.19432307692307688,0.7111323118762953,0.9055324732123332,0.779160790654038,0.7059696261981293,0.6510762528561977,0.5961828795142662,0.6510762528561977,106.07824104050204,보간,67.27681584386563
2520118300,2520056100,2520010910,동해대로,1,103,15,1.1798466666666665,0.0555863429269759,9647.32422624232,0.677874677809134,0.08403333333333332,0.30235538079914487,0.5033894598731686,0.5728345766116829,0.46938492987474156,0.39179769482203547,0.31421045976932943,0.39179769482203547,56.21519600642141,보간,104.83778905347975
2520149401,2520046604,2520046603,관솔길,2,107,9,1.1880444444444445,0.07276858395138629,5251.024803039666,0.24570903774415515,0.03411111111111111,0.11732409748723692,0.2556308768860704,0.25168198490758814,0.21589930471634777,0.18906229457291748,0.16222528442948722,0.18906229457291748,109.4889418334294,보간,12.428229078935104
2520060000,2520078403,2520334100,하평길,1,107,24,1.3828583333333333,0.4810913373279602,9022.84002113881,0.6164865442382813,0.16399166666666662,0.5987122409222958,0.8473649682921496,0.75547535551871,0.7005985518805601,0.6594409491519476,0.6182833464233352,0.6594409491519476,186.2174053167213,보간,130.03512521001704
2520124210,2520657500,2520567700,경강로,2,107,27,1.3828259259259257,0.4810234125927273,12094.55244589537,0.918442448136521,0.04761851851851846,0.16738783294524756,0.20161819374589984,0.48691424699336705,0.48573608011323915,0.4848524549531431,0.4839688297930472,0.4848524549531431,331.7558954013834,보간,160.4186448416457
2520676701,2520242903,2520056001,-,3,107,0,,,7605.006949573072,0.47711051956521,,,,,,,,,270.83187777217785,정적DSI없음,111.29852069979887
